DIR1	DIR2	ADD	REMOVE	Churn	TotalFiles	TouchedFiles	FileChurn	ChurnCount	LOC	ChurnLOC	SVN1 SVN2
5ed0bc70e63e211555b7492b3c290317015a9f89	b2686d340fdb3093f97f97e9a313e64de610f301	8	2	10	3332	1	0.000300120048019208	1	808244	1.23725013733477e-05    26778   26779
b2686d340fdb3093f97f97e9a313e64de610f301	886eda0b9a64605016617b54a06aefe164bdde3c	10	0	10	3332	1	0.000300120048019208	1	808254	1.23723482964514e-05    26779   26780
886eda0b9a64605016617b54a06aefe164bdde3c	6dbe71d0d5259a65d8f8b4f3bce17f26f95fcbaa	1	1	2	3332	1	0.000300120048019208	1	808254	2.47446965929027e-06    26780   26783
6dbe71d0d5259a65d8f8b4f3bce17f26f95fcbaa	35b7eb5a92fccf9de45ae476ec671c989e9569a7	2	0	2	3332	1	0.000300120048019208	1	808256	2.47446353630533e-06    26783   26786
35b7eb5a92fccf9de45ae476ec671c989e9569a7	536cc994c04935dc47a3005b3ec240ac5663e7d9	0	0	0	3332	0	0	0	808256	0                                       26786   26787
536cc994c04935dc47a3005b3ec240ac5663e7d9	d619f05310f5b8d32f793893d8404605c4db8bd9	194	10	204	3332	5	0.00150060024009604	5	808440	0.000252337835831973    26787   26788
d619f05310f5b8d32f793893d8404605c4db8bd9	0d47b6eea52256a0a0c42228bfda3441aac50da9	42	18	60	3332	2	0.000600240096038415	2	808464	7.42148073383602e-05    26788   26789
0d47b6eea52256a0a0c42228bfda3441aac50da9	eb5892fc89be3d82ebb3c5e0f83787dd434efa10	6	2	8	3332	1	0.000300120048019208	1	808468	9.89525868680022e-06    26789   26790
eb5892fc89be3d82ebb3c5e0f83787dd434efa10	f14186491f4a8a75fa5e2b92343b9519259fe7e0	17	30	47	3332	1	0.000300120048019208	1	808455	5.81355795931746e-05    26790   26791
f14186491f4a8a75fa5e2b92343b9519259fe7e0	8c1649a64cf3e452f42e65c5b37a1305047ce2b4	7	0	7	3332	1	0.000300120048019208	1	808462	8.65841560889689e-06    26791   26792
8c1649a64cf3e452f42e65c5b37a1305047ce2b4	002a6eb6eb9a69228509f43cdc37fa2e271ea3ed	0	0	0	3332	0	0	0	808462	0                                       26792   26793
002a6eb6eb9a69228509f43cdc37fa2e271ea3ed	34ebfeee8d45ad85ab118b3a57eb52c48a4e637f	2	2	4	3332	1	0.000300120048019208	1	808462	4.9476660622268e-06     26793   26794
34ebfeee8d45ad85ab118b3a57eb52c48a4e637f	296e5c2a17cbff83e1ea5af8bf2323d1a3587a37	2	2	4	3332	1	0.000300120048019208	1	808462	4.9476660622268e-06     26794   26797
296e5c2a17cbff83e1ea5af8bf2323d1a3587a37	dcc9f9af9c192df454af6c12982f927b984d4c6d	4	0	4	3332	1	0.000300120048019208	1	808466	4.94764158294845e-06    26797   26798
dcc9f9af9c192df454af6c12982f927b984d4c6d	b648475d0547589c5b35b1c23d12fff6743e1874	0	0	0	3332	0	0	0	808466	0                                       26798   26799
b648475d0547589c5b35b1c23d12fff6743e1874	5442f63bd2d39f682b41456b5f504b99547d3961	162	1	163	3333	7	0.0021002100210021	7	808711	0.000201555314568492    26799   26801
